2019-01-11T00:00:00,MO,LONG ORDER CREATED
2019-01-11T00:00:00,MDT,LONG ORDER CREATED
2019-01-11T00:00:00,CVS,LONG ORDER CREATED
2019-01-11T00:00:00,UPS,LONG ORDER CREATED
2019-01-11T00:00:00,SLB,LONG ORDER CREATED
2019-01-11T00:00:00,FDX,LONG ORDER CREATED
2019-01-11T00:00:00,EOG,LONG ORDER CREATED
2019-01-11T00:00:00,PM,LONG ORDER CREATED
2019-01-11T00:00:00,D,LONG ORDER CREATED
2019-01-11T00:00:00,BKNG,LONG ORDER CREATED
2019-01-11T00:00:00,RTX,LONG ORDER CREATED
2019-01-11T00:00:00,XOM,LONG ORDER CREATED
2019-01-11T00:00:00,QCOM,LONG ORDER CREATED
2019-01-11T00:00:00,BRK-B,LONG ORDER CREATED
2019-01-11T00:00:00,GS,LONG ORDER CREATED
2019-01-14T00:00:00,NFLX,SELL executed,334.24
2019-01-14T00:00:00,TSLA,SELL executed,22.83
2019-01-14T00:00:00,GM,SELL executed,37.25
2019-01-14T00:00:00,PYPL,SELL executed,89.96
2019-01-14T00:00:00,NOW,SELL executed,187.87
2019-01-14T00:00:00,CRM,SELL executed,145.75
2019-01-14T00:00:00,F,SELL executed,8.80
2019-01-14T00:00:00,UNP,SELL executed,152.23
2019-01-14T00:00:00,TMO,SELL executed,237.95
2019-01-14T00:00:00,INTC,SELL executed,48.46
2019-01-14T00:00:00,BIIB,SELL executed,331.28
2019-01-14T00:00:00,AMAT,SELL executed,34.19
2019-01-14T00:00:00,VZ,SELL executed,57.83
2019-01-14T00:00:00,SBUX,SELL executed,63.35
2019-01-14T00:00:00,MCD,SELL executed,181.42
2019-01-14T00:00:00,BA,SELL executed,348.20
2019-01-14T00:00:00,ORCL,SELL executed,47.85
2019-01-14T00:00:00,AVGO,SELL executed,248.11
2019-01-14T00:00:00,PG,SELL executed,91.50
2019-01-14T00:00:00,ISRG,SELL executed,167.00
2019-01-14T00:00:00,ATVI,BUY executed,46.07
2019-01-14T00:00:00,STZ,BUY executed,158.22
2019-01-14T00:00:00,AAPL,BUY executed,37.71
2019-01-14T00:00:00,NVDA,BUY executed,36.68
2019-01-14T00:00:00,BMY,BUY executed,48.30
2019-01-14T00:00:00,MO,BUY executed,48.96
2019-01-14T00:00:00,MDT,BUY executed,84.35
2019-01-14T00:00:00,CVS,BUY executed,65.38
2019-01-14T00:00:00,UPS,BUY executed,97.33
2019-01-14T00:00:00,SLB,BUY executed,41.10
2019-01-14T00:00:00,FDX,BUY executed,169.87
2019-01-14T00:00:00,EOG,BUY executed,95.66
2019-01-14T00:00:00,PM,BUY executed,69.24
2019-01-14T00:00:00,D,BUY executed,69.36
2019-01-14T00:00:00,RTX,BUY executed,68.72
2019-01-14T00:00:00,XOM,BUY executed,71.21
2019-01-14T00:00:00,QCOM,BUY executed,57.02
2019-01-14T00:00:00,BRK-B,BUY executed,194.78
2019-01-14T00:00:00,GS,BUY executed,174.52
2019-01-14T00:00:00,AMAT,CLOSING ORDER CREATED
2019-01-14T00:00:00,EOG,CLOSING ORDER CREATED
2019-01-14T00:00:00,GS,CLOSING ORDER CREATED
2019-01-14T00:00:00,XOM,CLOSING ORDER CREATED
2019-01-14T00:00:00,NFLX,SHORT ORDER CREATED
2019-01-14T00:00:00,GM,SHORT ORDER CREATED
2019-01-14T00:00:00,PYPL,SHORT ORDER CREATED
2019-01-14T00:00:00,TSLA,SHORT ORDER CREATED
2019-01-14T00:00:00,F,SHORT ORDER CREATED
2019-01-14T00:00:00,UNP,SHORT ORDER CREATED
2019-01-14T00:00:00,BIIB,SHORT ORDER CREATED
2019-01-14T00:00:00,CRM,SHORT ORDER CREATED
2019-01-14T00:00:00,VZ,SHORT ORDER CREATED
2019-01-14T00:00:00,MCD,SHORT ORDER CREATED
2019-01-14T00:00:00,BA,SHORT ORDER CREATED
2019-01-14T00:00:00,INTC,SHORT ORDER CREATED
2019-01-14T00:00:00,SBUX,SHORT ORDER CREATED
2019-01-14T00:00:00,NOW,SHORT ORDER CREATED
2019-01-14T00:00:00,PG,SHORT ORDER CREATED
2019-01-14T00:00:00,ORCL,SHORT ORDER CREATED
2019-01-14T00:00:00,TMO,SHORT ORDER CREATED
2019-01-14T00:00:00,CMCSA,SHORT ORDER CREATED
2019-01-14T00:00:00,AVGO,SHORT ORDER CREATED
2019-01-14T00:00:00,ISRG,SHORT ORDER CREATED
2019-01-14T00:00:00,ATVI,LONG ORDER CREATED
2019-01-14T00:00:00,AAPL,LONG ORDER CREATED
2019-01-14T00:00:00,STZ,LONG ORDER CREATED
2019-01-14T00:00:00,NVDA,LONG ORDER CREATED
2019-01-14T00:00:00,MO,LONG ORDER CREATED
2019-01-14T00:00:00,BMY,LONG ORDER CREATED
2019-01-14T00:00:00,ABBV,LONG ORDER CREATED
2019-01-14T00:00:00,SLB,LONG ORDER CREATED
2019-01-14T00:00:00,D,LONG ORDER CREATED
2019-01-14T00:00:00,MDT,LONG ORDER CREATED
2019-01-14T00:00:00,DAL,LONG ORDER CREATED
2019-01-14T00:00:00,CVS,LONG ORDER CREATED
2019-01-14T00:00:00,FDX,LONG ORDER CREATED
2019-01-14T00:00:00,GE,LONG ORDER CREATED
2019-01-14T00:00:00,TGT,LONG ORDER CREATED
2019-01-14T00:00:00,PM,LONG ORDER CREATED
2019-01-14T00:00:00,QCOM,LONG ORDER CREATED
2019-01-14T00:00:00,UPS,LONG ORDER CREATED
2019-01-14T00:00:00,BRK-B,LONG ORDER CREATED
2019-01-14T00:00:00,RTX,LONG ORDER CREATED
2019-01-15T00:00:00,AMAT,BUY executed,34.09
2019-01-15T00:00:00,EOG,SELL executed,98.97
2019-01-15T00:00:00,GS,SELL executed,178.32
2019-01-15T00:00:00,XOM,SELL executed,71.95
2019-01-15T00:00:00,TSLA,SELL executed,22.33
2019-01-15T00:00:00,SBUX,SELL executed,63.58
2019-01-15T00:00:00,CMCSA,SELL executed,35.72
2019-01-15T00:00:00,ABBV,BUY executed,84.93
2019-01-15T00:00:00,MDT,BUY executed,85.27
2019-01-15T00:00:00,DAL,BUY executed,47.97
2019-01-15T00:00:00,GE,BUY executed,68.54
2019-01-15T00:00:00,TGT,BUY executed,68.76
2019-01-15T00:00:00,BRK-B,CLOSING ORDER CREATED
2019-01-15T00:00:00,CMCSA,CLOSING ORDER CREATED
2019-01-15T00:00:00,ISRG,CLOSING ORDER CREATED
2019-01-15T00:00:00,NOW,CLOSING ORDER CREATED
2019-01-15T00:00:00,PM,CLOSING ORDER CREATED
2019-01-15T00:00:00,RTX,CLOSING ORDER CREATED
2019-01-15T00:00:00,TMO,CLOSING ORDER CREATED
2019-01-15T00:00:00,NFLX,SHORT ORDER CREATED
2019-01-15T00:00:00,TSLA,SHORT ORDER CREATED
2019-01-15T00:00:00,GM,SHORT ORDER CREATED
2019-01-15T00:00:00,PYPL,SHORT ORDER CREATED
2019-01-15T00:00:00,F,SHORT ORDER CREATED
2019-01-15T00:00:00,BIIB,SHORT ORDER CREATED
2019-01-15T00:00:00,META,SHORT ORDER CREATED
2019-01-15T00:00:00,AVGO,SHORT ORDER CREATED
2019-01-15T00:00:00,CRM,SHORT ORDER CREATED
2019-01-15T00:00:00,PG,SHORT ORDER CREATED
2019-01-15T00:00:00,C,SHORT ORDER CREATED
2019-01-15T00:00:00,INTC,SHORT ORDER CREATED
2019-01-15T00:00:00,UNP,SHORT ORDER CREATED
2019-01-15T00:00:00,SBUX,SHORT ORDER CREATED
2019-01-15T00:00:00,MCD,SHORT ORDER CREATED
2019-01-15T00:00:00,VZ,SHORT ORDER CREATED
2019-01-15T00:00:00,ORCL,SHORT ORDER CREATED
2019-01-15T00:00:00,BA,SHORT ORDER CREATED
2019-01-15T00:00:00,MS,SHORT ORDER CREATED
2019-01-15T00:00:00,NKE,SHORT ORDER CREATED
2019-01-15T00:00:00,PCG,LONG ORDER CREATED
2019-01-15T00:00:00,ATVI,LONG ORDER CREATED
2019-01-15T00:00:00,AAPL,LONG ORDER CREATED
2019-01-15T00:00:00,STZ,LONG ORDER CREATED
2019-01-15T00:00:00,NVDA,LONG ORDER CREATED
2019-01-15T00:00:00,MO,LONG ORDER CREATED
2019-01-15T00:00:00,CVS,LONG ORDER CREATED
2019-01-15T00:00:00,TGT,LONG ORDER CREATED
2019-01-15T00:00:00,QCOM,LONG ORDER CREATED
2019-01-15T00:00:00,FDX,LONG ORDER CREATED
2019-01-15T00:00:00,ABBV,LONG ORDER CREATED
2019-01-15T00:00:00,UPS,LONG ORDER CREATED
2019-01-15T00:00:00,BMY,LONG ORDER CREATED
2019-01-15T00:00:00,SLB,LONG ORDER CREATED
2019-01-15T00:00:00,GE,LONG ORDER CREATED
2019-01-15T00:00:00,MDT,LONG ORDER CREATED
2019-01-15T00:00:00,DAL,LONG ORDER CREATED
2019-01-15T00:00:00,MU,LONG ORDER CREATED
2019-01-15T00:00:00,AMD,LONG ORDER CREATED
2019-01-15T00:00:00,D,LONG ORDER CREATED
2019-01-16T00:00:00,BRK-B,SELL executed,197.64
2019-01-16T00:00:00,CMCSA,BUY executed,36.01
2019-01-16T00:00:00,ISRG,BUY executed,172.82
2019-01-16T00:00:00,NOW,BUY executed,189.52
2019-01-16T00:00:00,PM,SELL executed,70.40
2019-01-16T00:00:00,RTX,SELL executed,69.91
2019-01-16T00:00:00,TMO,BUY executed,237.00
2019-01-16T00:00:00,META,SELL executed,149.00
2019-01-16T00:00:00,C,SELL executed,61.95
2019-01-16T00:00:00,MS,SELL executed,44.00
2019-01-16T00:00:00,NKE,SELL executed,78.00
2019-01-16T00:00:00,PCG,BUY executed,6.45
2019-01-16T00:00:00,QCOM,BUY executed,55.75
2019-01-16T00:00:00,MU,BUY executed,34.04
2019-01-16T00:00:00,AMD,BUY executed,20.40
2019-01-16T00:00:00,AVGO,CLOSING ORDER CREATED
2019-01-16T00:00:00,BA,CLOSING ORDER CREATED
2019-01-16T00:00:00,D,CLOSING ORDER CREATED
2019-01-16T00:00:00,F,CLOSING ORDER CREATED
2019-01-16T00:00:00,INTC,CLOSING ORDER CREATED
2019-01-16T00:00:00,MDT,CLOSING ORDER CREATED
2019-01-16T00:00:00,META,CLOSING ORDER CREATED
2019-01-16T00:00:00,ORCL,CLOSING ORDER CREATED
2019-01-16T00:00:00,SBUX,CLOSING ORDER CREATED
2019-01-16T00:00:00,VZ,CLOSING ORDER CREATED
2019-01-16T00:00:00,NFLX,SHORT ORDER CREATED
2019-01-16T00:00:00,TSLA,SHORT ORDER CREATED
2019-01-16T00:00:00,GM,SHORT ORDER CREATED
2019-01-16T00:00:00,BAC,SHORT ORDER CREATED
2019-01-16T00:00:00,PYPL,SHORT ORDER CREATED
